FL_DATE,AIRLINE,ORIGIN,DEST,CRS_DEP_TIME,NUM_PREVIOUS_FLIGHTS_LATE,AVG_GATE_WAIT_TIME,DELAYED
2088-08-05,United,SFO,BOS,1256,0,16.212662661771862,0
2088-08-06,American,DFW,BOS,777,4,4.0639951133242675,0
2088-08-07,American,JFK,BWI,772,1,5.92024946733501,0
2088-08-08,American,DEN,LAS,749,9,38.124806122622246,1
2088-08-09,Alaska,DEN,MSP,1591,3,2.4407204573321772,0
2088-08-10,Southwest,PHX,BOS,1671,0,37.66552398994078,0
2088-08-11,Delta,SFO,SLC,1424,8,28.675379427785245,1
2088-08-12,Delta,MIA,IAH,2209,4,29.68915049212784,0
2088-08-13,Southwest,JFK,DTW,1921,9,7.435047449762234,1
2088-08-14,JetBlue,JFK,IAH,1938,8,30.137321877024352,1
2088-08-15,Frontier,SFO,MSP,1554,7,59.7386503319636,1
2088-08-16,Spirit,PHX,BWI,2294,6,18.714283892121767,1
2088-08-17,JetBlue,SFO,IAH,1490,2,9.824678178165595,0
2088-08-18,Frontier,JFK,CLT,2057,3,14.055391870578152,0
2088-08-19,Alaska,SFO,FLL,625,5,46.2227229717753,1
2088-08-20,Southwest,SFO,CLT,1704,5,49.4104037832128,1
2088-08-21,JetBlue,PHX,EWR,1065,7,6.040961701383276,1
2088-08-22,Spirit,PHX,SLC,526,2,55.693274958257,1
2088-08-23,Alaska,ORD,DTW,1427,7,29.050560372012143,1
2088-08-24,United,JFK,FLL,1995,4,45.86594835966754,0
2088-08-25,United,ORD,DTW,1810,3,39.54963495513405,0
2088-08-26,Alaska,SFO,EWR,1491,5,35.42699201512736,1
2088-08-27,Frontier,SFO,FLL,1383,9,36.7248782783375,1
2088-08-28,Southwest,MIA,CLT,2202,0,52.006991884653985,1
2088-08-29,United,LAX,FLL,1507,0,30.196625783601505,0
2088-08-30,Southwest,SEA,LAS,1068,8,53.4490836721176,1
2088-08-31,JetBlue,PHX,DTW,1846,9,26.297378472412014,1
2088-09-01,United,SFO,DTW,602,8,6.745909698124233,1
2088-09-02,Spirit,ORD,EWR,1329,4,43.33223181198852,0
2088-09-03,Spirit,DFW,EWR,1870,6,12.463028097021276,1
2088-09-04,JetBlue,LAX,MSP,788,1,45.45453346468842,0
2088-09-05,Spirit,SFO,BWI,559,2,41.89376896762917,0
2088-09-06,Southwest,DEN,IAH,1937,9,55.65118278390075,1
2088-09-07,Frontier,JFK,BWI,1920,5,15.564369583911692,1
2088-09-08,Southwest,ATL,BWI,647,4,26.122631215749877,0
2088-09-09,Frontier,DFW,IAH,1979,4,6.255459040625356,0
2088-09-10,Spirit,LAX,IAH,2171,5,55.9033296676486,1
2088-09-11,American,DFW,BOS,2006,0,37.455871755906436,0
2088-09-12,Alaska,MIA,EWR,575,4,20.02843094373766,0
2088-09-13,Frontier,DFW,FLL,1928,2,27.81634552994668,0
2088-09-14,Delta,PHX,EWR,640,4,43.01203959678256,0
2088-09-15,Alaska,PHX,EWR,2281,0,4.562691024537376,0
2088-09-16,Spirit,SFO,CLT,1553,4,53.75646386152271,1
2088-09-17,Southwest,SEA,EWR,977,6,14.974319125006257,1
2088-09-18,Frontier,ORD,SLC,2084,3,7.63508238267502,0
2088-09-19,Southwest,LAX,MSP,1709,6,36.84430291401321,1
2088-09-20,Alaska,LAX,BOS,2337,0,36.88267932986531,0
2088-09-21,Frontier,LAX,SLC,501,3,0.1042924098804976,0
2088-09-22,Southwest,PHX,MSP,1414,2,22.349306868828112,0
2088-09-23,JetBlue,SEA,MSP,2318,9,12.647609628062384,1
2088-09-24,United,PHX,MSP,1658,2,12.765058037923033,0
2088-09-25,Southwest,ATL,DTW,1189,6,39.049850016901615,1
2088-09-26,Frontier,LAX,BOS,1742,9,44.31639221435369,1
2088-09-27,Spirit,SEA,MSP,1832,4,33.66565647206453,0
2088-09-28,Spirit,MIA,BOS,1597,8,40.52443988024323,1
2088-09-29,Alaska,SEA,BOS,2332,9,48.94687032562919,1
2088-09-30,Alaska,SFO,CLT,1663,9,45.93205678831044,1
2088-10-01,Alaska,DFW,SLC,900,6,59.47986126741531,1
2088-10-02,Spirit,DEN,BWI,2347,6,30.822114616466855,1
2088-10-03,American,PHX,BWI,2112,9,54.76436489238513,1
2088-10-04,Frontier,SEA,BOS,619,9,9.43578004787081,1
2088-10-05,Spirit,SFO,DTW,1032,9,40.59314536124503,1
2088-10-06,JetBlue,DFW,BWI,2031,2,10.5094873524305,0
2088-10-07,Spirit,MIA,BOS,1340,7,44.53868577453869,1
2088-10-08,JetBlue,SFO,LAS,2264,0,43.766125986282056,0
2088-10-09,Spirit,ATL,SLC,769,7,7.794981494306111,1
2088-10-10,Spirit,ATL,IAH,1887,2,10.5787864626231,0
2088-10-11,American,DFW,CLT,521,2,29.83639805661742,0
2088-10-12,JetBlue,LAX,SLC,1529,0,58.16234071428491,1
2088-10-13,American,DEN,FLL,621,6,12.461940664616773,1
2088-10-14,JetBlue,SFO,IAH,2207,5,19.869899027399608,1
2088-10-15,American,LAX,EWR,1539,0,30.14561931640983,0
2088-10-16,American,JFK,BOS,2261,0,16.519976795049185,0
2088-10-17,JetBlue,PHX,SLC,799,5,13.547859824036962,1
2088-10-18,American,ATL,CLT,1296,0,54.795418198254644,1
2088-10-19,Spirit,ATL,LAS,1032,6,12.268911271596183,1
2088-10-20,JetBlue,LAX,CLT,2101,2,44.44497315183177,0
2088-10-21,American,SEA,CLT,2107,0,27.046749959110006,0
2088-10-22,Spirit,ORD,SLC,791,9,11.471056331983833,1
2088-10-23,Spirit,ORD,DTW,630,4,51.50401057315617,1
2088-10-24,Alaska,PHX,CLT,1452,7,12.429103267590902,1
2088-10-25,Delta,ORD,BOS,2276,4,45.518605781779144,0
2088-10-26,JetBlue,ATL,SLC,2340,3,7.9780901163822975,0
2088-10-27,American,SEA,LAS,540,6,25.535766551523963,1
2088-10-28,Alaska,ATL,EWR,1240,5,42.728374187041354,1
2088-10-29,Delta,DEN,IAH,1103,1,18.116887271533734,0
2088-10-30,Frontier,ATL,FLL,933,2,33.79655260111,0
2088-10-31,Frontier,MIA,LAS,1537,6,30.479716055646392,1
2088-11-01,American,PHX,IAH,1418,7,1.0432848849713783,1
2088-11-02,Frontier,SEA,SLC,2147,9,15.24720835747779,1
2088-11-03,Delta,PHX,EWR,1333,8,0.89561180375334,1
2088-11-04,JetBlue,DEN,BOS,2203,7,1.8764407340953726,1
2088-11-05,Spirit,DEN,SLC,2184,6,23.372925834669495,1
2088-11-06,Spirit,SFO,CLT,1232,6,24.28062722078516,1
2088-11-07,Delta,DFW,EWR,1748,9,54.9449885125632,1
2088-11-08,Frontier,DFW,BOS,1310,6,55.4270819913645,1
2088-11-09,Spirit,LAX,BOS,931,5,14.32760691094618,1
2088-11-10,Frontier,MIA,MSP,1484,6,31.558967560735425,1
2088-11-11,United,DEN,EWR,1720,1,13.48623792208995,0
2088-11-12,Southwest,DEN,BOS,785,5,18.164537348386617,1
2088-11-13,Spirit,LAX,DTW,797,6,23.779511996370573,1
2088-11-14,United,DEN,MSP,2020,4,33.12806035806397,0
2088-11-15,JetBlue,MIA,CLT,998,7,17.935203966086412,1
2088-11-16,JetBlue,SEA,LAS,1547,3,10.443498679047584,0
2088-11-17,Delta,SEA,LAS,708,6,17.794702857293544,1
2088-11-18,Spirit,DFW,SLC,814,2,49.22249886572412,0
2088-11-19,Frontier,SFO,BWI,692,1,36.56789644656569,0
2088-11-20,Spirit,LAX,DTW,1065,8,9.226034497462916,1
2088-11-21,Frontier,ORD,IAH,2350,7,10.637470915713552,1
2088-11-22,Frontier,PHX,LAS,733,3,12.086175104994386,0
2088-11-23,Spirit,MIA,BWI,1393,2,39.412055196566094,0
2088-11-24,Frontier,ORD,EWR,834,7,30.48888271530138,1
2088-11-25,Alaska,JFK,BWI,1839,9,52.102946294725996,1
2088-11-26,American,DFW,FLL,1507,6,11.75426683348843,1
2088-11-27,Southwest,MIA,FLL,2073,5,11.683962880724351,1
2088-11-28,Spirit,DEN,CLT,2228,0,16.3394313538809,0
2088-11-29,American,JFK,EWR,1022,3,26.448069508311946,0
2088-11-30,Alaska,DEN,CLT,1437,3,33.7472616745097,0
2088-12-01,Frontier,PHX,SLC,743,4,27.67232354354907,0
2088-12-02,Frontier,MIA,EWR,1194,7,47.37568850324987,1
2088-12-03,JetBlue,SFO,DTW,924,7,19.17896777010702,1
2088-12-04,Southwest,ORD,MSP,2015,2,35.48531270135874,0
2088-12-05,United,SEA,EWR,2017,3,15.635550224234764,0
2088-12-06,JetBlue,ORD,DTW,728,8,29.69931659902072,1
2088-12-07,JetBlue,MIA,EWR,1142,6,35.7714940796199,1
2088-12-08,Frontier,LAX,SLC,2174,2,34.53996783432618,0
2088-12-09,Delta,DFW,BOS,815,3,3.249426129325641,0
2088-12-10,Alaska,PHX,BWI,2173,9,24.669887951132964,1
2088-12-11,Delta,LAX,SLC,639,7,30.480642265456964,1
2088-12-12,Delta,DEN,FLL,2331,3,55.94404333746427,1
2088-12-13,American,DFW,IAH,538,9,32.07854655034821,1
2088-12-14,JetBlue,SEA,BOS,1011,0,37.22800333481857,0
2088-12-15,Frontier,DFW,LAS,515,8,1.4601012366660626,1
2088-12-16,Alaska,DFW,DTW,1383,3,49.03526596772913,0
2088-12-17,Delta,DFW,EWR,1878,8,57.631067299927786,1
2088-12-18,Frontier,PHX,LAS,1932,7,31.654211729351967,1
2088-12-19,Frontier,DFW,FLL,1423,2,21.851719544718954,0
2088-12-20,Frontier,DEN,DTW,751,0,10.933559407284669,0
2088-12-21,United,MIA,CLT,2298,7,37.748198351259816,1
2088-12-22,Southwest,JFK,CLT,1348,5,37.67814472434774,1
2088-12-23,Frontier,PHX,DTW,1896,9,29.6080574167294,1
2088-12-24,Spirit,DEN,BOS,751,0,48.429318760323845,0
2088-12-25,Alaska,DFW,IAH,1168,8,38.749229897520934,1
2088-12-26,American,PHX,EWR,1726,7,5.478837815104343,1
2088-12-27,Alaska,SFO,DTW,581,9,9.458603027407246,1
2088-12-28,JetBlue,ORD,EWR,2157,7,56.87010117364392,1
2088-12-29,American,ORD,LAS,1855,2,45.21400060346096,0
2088-12-30,Southwest,DEN,DTW,1202,3,12.10373769831494,0
2088-12-31,Frontier,DEN,CLT,1662,3,3.3202558203350896,0
2089-01-01,United,SEA,IAH,1396,4,15.439178231924117,0
2089-01-02,Delta,SEA,SLC,2162,9,39.691736969040264,1
2089-01-03,Alaska,ORD,LAS,1295,7,28.1072402469198,1
2089-01-04,American,MIA,CLT,1642,9,23.77398738797447,1
2089-01-05,Frontier,MIA,EWR,545,1,49.890836269178266,0
2089-01-06,Southwest,ORD,DTW,1861,0,38.29796372791291,0
2089-01-07,Delta,SFO,IAH,1014,0,52.22051163842748,1
2089-01-08,Spirit,DFW,DTW,641,7,37.285248433768494,1
2089-01-09,Southwest,ORD,BWI,1178,5,22.513463232772224,1
2089-01-10,United,DFW,IAH,1036,7,3.956478231868843,1
2089-01-11,Delta,JFK,LAS,1686,8,15.213834647060317,1
2089-01-12,Delta,DFW,BWI,1809,4,38.445347956882095,0
2089-01-13,Spirit,MIA,CLT,1479,6,48.15830177878668,1
2089-01-14,Frontier,ATL,BOS,2130,0,45.86875784422301,0
2089-01-15,Delta,ATL,BOS,621,9,32.94115316401474,1
2089-01-16,American,ORD,BWI,1242,7,51.466729551857824,1
2089-01-17,Delta,SEA,FLL,1406,7,50.88455780245218,1
2089-01-18,Southwest,JFK,LAS,1077,1,39.79204723391086,0
2089-01-19,American,DFW,BOS,538,1,19.67257387269726,0
2089-01-20,Delta,LAX,SLC,1807,5,33.97018170283319,1
2089-01-21,Southwest,ATL,BWI,1715,0,18.956767009292943,0
2089-01-22,Southwest,DFW,MSP,730,4,57.31342362985612,1
2089-01-23,Alaska,DFW,DTW,2166,7,42.36467979063722,1
2089-01-24,Southwest,PHX,MSP,876,7,0.9999970966268812,1
2089-01-25,Spirit,MIA,SLC,1607,8,21.08588858612172,1
2089-01-26,JetBlue,JFK,MSP,1085,7,36.57554155495543,1
2089-01-27,United,DFW,FLL,1743,9,47.61360729196793,1
2089-01-28,Delta,DEN,BWI,874,7,35.8321707658214,1
2089-01-29,Spirit,SFO,CLT,2297,3,11.549455348975586,0
2089-01-30,Delta,SFO,IAH,992,0,10.339248818725824,0
2089-01-31,Delta,DFW,EWR,1504,3,42.056164027053505,0
2089-02-01,Southwest,ATL,LAS,663,5,19.888037804170054,1
2089-02-02,Southwest,JFK,LAS,2122,1,42.19000096936758,0
2089-02-03,Delta,SEA,BWI,1031,4,50.700420527708644,1
2089-02-04,JetBlue,SEA,DTW,1977,9,4.502315892296204,1
2089-02-05,American,MIA,BWI,1767,5,32.23269585446918,1
2089-02-06,American,JFK,CLT,620,1,5.327927524056513,0
2089-02-07,United,DFW,BOS,1964,2,27.89859167933892,0
2089-02-08,Alaska,MIA,LAS,2087,0,23.386608685566653,0
2089-02-09,Frontier,JFK,IAH,2300,8,41.90939994608429,1
2089-02-10,Spirit,ORD,SLC,1116,4,11.25152076556571,0
2089-02-11,United,PHX,FLL,574,4,46.37329094735712,0
2089-02-12,Frontier,DEN,IAH,2014,4,17.55337395228012,0
2089-02-13,Delta,SFO,IAH,823,6,9.79344037859276,1
2089-02-14,Spirit,PHX,EWR,1977,2,17.1997730744177,0
2089-02-15,Delta,DFW,BWI,805,9,50.08273192712352,1
2089-02-16,Delta,SFO,MSP,2169,7,37.85761617166381,1
2089-02-17,Alaska,LAX,MSP,2078,0,36.37049411288171,0
2089-02-18,Southwest,MIA,BWI,1323,4,49.36945992123648,0
2089-02-19,Alaska,LAX,CLT,1540,6,34.83843968024833,1
2089-02-20,United,ORD,DTW,1299,2,50.62718872672897,1
2089-02-21,Southwest,LAX,EWR,1483,1,43.95085750275919,0
2089-02-22,Southwest,SEA,DTW,766,4,5.259871233492104,0
2089-02-23,United,PHX,LAS,1758,5,15.753892780031633,1
2089-02-24,Southwest,SEA,BWI,1677,1,33.63560797216711,0
2089-02-25,Spirit,DFW,LAS,645,3,37.88054867315935,0
2089-02-26,American,DFW,BWI,1041,8,4.8274126737003,1
2089-02-27,United,MIA,DTW,2227,5,40.26299114476046,1
2089-02-28,Frontier,SFO,CLT,862,7,27.751191541938486,1
2089-03-01,United,ATL,FLL,2195,6,2.418421856582893,1
2089-03-02,American,DEN,LAS,2092,2,26.030372980798976,0
2089-03-03,Alaska,ORD,BOS,561,3,40.9580630889156,0
2089-03-04,Alaska,SEA,EWR,890,4,0.3483947395809106,0
2089-03-05,Alaska,ORD,DTW,1400,3,46.40050616634231,0
2089-03-06,Southwest,LAX,MSP,2285,5,19.998829668612586,1
2089-03-07,American,SEA,MSP,1337,1,50.28775786456686,1
2089-03-08,Spirit,DEN,DTW,641,8,9.827428551526049,1
2089-03-09,United,DFW,EWR,1350,8,31.295213769867566,1
2089-03-10,United,ATL,LAS,602,0,39.80626274741208,0
2089-03-11,United,MIA,EWR,2337,9,13.39559181822537,1
2089-03-12,Southwest,PHX,SLC,1535,3,32.9067761247956,0
2089-03-13,Southwest,SEA,EWR,882,2,56.59293312383944,1
2089-03-14,JetBlue,MIA,DTW,1606,4,57.09524675526185,1
2089-03-15,Spirit,LAX,IAH,1508,5,43.964696234819215,1
2089-03-16,Alaska,LAX,FLL,1515,6,1.8425851602584387,1
2089-03-17,Frontier,DEN,BOS,2010,1,59.39493855563437,1
2089-03-18,JetBlue,ATL,FLL,1573,5,34.45584216688061,1
2089-03-19,JetBlue,JFK,EWR,1375,2,25.652447622191797,0
2089-03-20,Southwest,DEN,LAS,1346,6,5.8103828907313275,1
2089-03-21,Alaska,JFK,BOS,1596,1,12.708761036840952,0
2089-03-22,Alaska,LAX,FLL,1948,1,51.07721755186422,1
2089-03-23,United,DEN,MSP,1988,9,55.283114216393294,1
2089-03-24,Southwest,ORD,SLC,1019,5,33.41592599247236,1
2089-03-25,Alaska,JFK,SLC,2294,2,22.449844510264512,0
2089-03-26,Frontier,ORD,BWI,2343,2,44.16391850240571,0
2089-03-27,JetBlue,DEN,MSP,1662,0,22.714613333057386,0
2089-03-28,American,LAX,FLL,2083,9,6.388721934519022,1
2089-03-29,American,SEA,FLL,1663,2,29.425550389866228,0
2089-03-30,Southwest,JFK,BOS,1768,7,9.590406451466,1
2089-03-31,United,PHX,CLT,2342,0,42.450095487496974,0
2089-04-01,United,JFK,MSP,2039,1,33.75680303634253,0
2089-04-02,Alaska,MIA,MSP,1125,9,7.160395357427434,1
2089-04-03,Frontier,PHX,BWI,1156,9,8.649535760257026,1
2089-04-04,Spirit,PHX,IAH,1296,9,9.181754051118867,1
2089-04-05,Southwest,ORD,FLL,2145,4,52.490519274613995,1
2089-04-06,Spirit,JFK,BWI,906,5,50.33004186966687,1
2089-04-07,American,JFK,FLL,1585,9,29.439518295642326,1
2089-04-08,JetBlue,SEA,MSP,2027,9,52.384684995563546,1
2089-04-09,Alaska,ORD,LAS,1139,8,44.38932732088258,1
2089-04-10,JetBlue,ATL,SLC,578,4,8.18610373482391,0
2089-04-11,Spirit,DFW,EWR,639,0,39.028013652062015,0
2089-04-12,Alaska,LAX,IAH,1059,6,19.317818361334975,1
2089-04-13,Delta,MIA,DTW,916,7,32.73906503597793,1
2089-04-14,JetBlue,SEA,IAH,1920,7,52.03992170701585,1
2089-04-15,Southwest,SFO,MSP,1874,8,16.163231336488085,1
2089-04-16,JetBlue,ATL,LAS,982,5,21.548647833101395,1
2089-04-17,JetBlue,SFO,CLT,1689,3,39.09016671464357,0
2089-04-18,Alaska,ATL,SLC,1644,2,41.899646018855265,0
2089-04-19,American,SEA,EWR,2279,7,43.67452323964239,1
2089-04-20,Spirit,ORD,LAS,714,8,17.34925688453078,1
2089-04-21,Delta,ATL,CLT,1506,8,6.004257638503956,1
2089-04-22,JetBlue,DEN,DTW,1216,7,48.97309654756953,1
2089-04-23,Frontier,SEA,DTW,613,0,16.750024356099292,0
2089-04-24,Spirit,ATL,LAS,2002,9,14.222154049009127,1
2089-04-25,Frontier,ATL,LAS,677,2,23.980547588099288,0
2089-04-26,Spirit,MIA,LAS,1392,5,27.285826678624886,1
2089-04-27,Frontier,LAX,IAH,2010,0,45.528206772910075,0
2089-04-28,American,ATL,LAS,767,7,51.579831652431416,1
2089-04-29,United,ORD,BWI,2250,5,55.014127004611424,1
2089-04-30,Delta,MIA,SLC,1293,3,14.935444385534524,0
2089-05-01,Delta,ATL,CLT,850,3,48.30338291973919,0
2089-05-02,Frontier,SFO,BWI,2254,6,53.55288973638924,1
2089-05-03,Frontier,SEA,FLL,612,2,48.753697745698226,0
2089-05-04,Frontier,DEN,CLT,1984,6,1.568794561486646,1
2089-05-05,Spirit,DEN,EWR,1873,5,59.17899486008393,1
2089-05-06,Alaska,ORD,LAS,1076,8,11.99652153921869,1
2089-05-07,JetBlue,DEN,SLC,1014,3,40.94159482130338,0
2089-05-08,United,ATL,SLC,1659,8,4.231145286073346,1
2089-05-09,Frontier,DEN,EWR,1390,7,0.7135861257745435,1
2089-05-10,Alaska,LAX,CLT,1265,2,34.56770400416015,0
2089-05-11,Southwest,SEA,DTW,1613,0,10.247388980786198,0
2089-05-12,American,DFW,BWI,1468,8,58.99971190616837,1
2089-05-13,American,ORD,FLL,1681,3,25.344162597159844,0
2089-05-14,Alaska,LAX,LAS,2334,5,48.91241187048934,1
2089-05-15,Spirit,JFK,SLC,1921,0,41.701851710133795,0
2089-05-16,American,MIA,DTW,516,2,21.072740469580015,0
2089-05-17,JetBlue,ATL,BOS,1896,1,19.383304991222108,0
2089-05-18,American,SFO,FLL,1210,4,43.01611889190741,0
2089-05-19,JetBlue,SFO,BOS,2229,5,52.74623386007129,1
2089-05-20,Southwest,SFO,LAS,1992,4,7.649640053248426,0
2089-05-21,Frontier,LAX,MSP,1403,2,56.27670719954431,1
2089-05-22,United,SEA,SLC,2009,1,15.266277663250822,0
2089-05-23,Delta,SFO,LAS,1771,8,12.777273823764673,1
2089-05-24,Alaska,PHX,CLT,1657,0,25.16476469378285,0
2089-05-25,Alaska,LAX,EWR,1413,6,40.596922494483856,1
2089-05-26,JetBlue,LAX,EWR,1754,3,16.752836931143396,0
2089-05-27,Southwest,JFK,SLC,821,6,42.3253450785902,1
2089-05-28,Southwest,DFW,CLT,629,1,35.14465201436384,0
2089-05-29,Spirit,SEA,IAH,943,5,26.649784093893118,1
2089-05-30,Delta,JFK,CLT,1135,7,48.877225254761086,1
2089-05-31,Frontier,SFO,MSP,886,5,34.48803144845021,1
2089-06-01,United,SFO,DTW,720,0,50.365616062885486,1
2089-06-02,Alaska,SEA,BOS,612,3,1.1232758075007143,0
2089-06-03,JetBlue,ORD,BOS,1786,8,45.823336958263454,1
2089-06-04,Southwest,SFO,FLL,2210,6,40.39663100992184,1
2089-06-05,Frontier,ORD,DTW,1553,1,23.312993100623288,0
2089-06-06,Alaska,ATL,BWI,2070,9,21.747646765751945,1
2089-06-07,JetBlue,MIA,SLC,1838,8,31.937149334954217,1
2089-06-08,American,MIA,BOS,964,3,1.516148894941829,0
2089-06-09,Frontier,ATL,EWR,945,5,12.990527388617693,1
2089-06-10,Alaska,DEN,BOS,1442,8,38.92818310841275,1
2089-06-11,United,DFW,EWR,1476,5,4.749304660374851,1
2089-06-12,Frontier,SFO,EWR,1284,6,27.537550850397114,1
2089-06-13,JetBlue,MIA,FLL,2344,0,18.960008808370578,0
2089-06-14,United,ATL,CLT,1330,2,0.11828876747811634,0
2089-06-15,Alaska,LAX,FLL,1136,3,4.050127584736483,0
2089-06-16,American,LAX,SLC,1437,6,16.74005515121992,1
2089-06-17,United,SFO,CLT,675,6,46.45844667897043,1
2089-06-18,Southwest,SFO,BWI,1073,7,49.32279938544737,1
2089-06-19,JetBlue,JFK,FLL,1622,6,48.6958712439717,1
2089-06-20,Alaska,JFK,EWR,2298,7,20.388899613686796,1
2089-06-21,American,ATL,EWR,614,3,40.95276347459354,0
2089-06-22,Southwest,JFK,IAH,1242,2,20.750807465280346,0
2089-06-23,Alaska,PHX,DTW,1194,2,18.2304991965963,0
2089-06-24,Frontier,JFK,DTW,728,0,56.15973318688113,1
2089-06-25,Spirit,PHX,CLT,1991,4,51.89604786130862,1
2089-06-26,American,SEA,LAS,665,2,7.706960142642043,0
2089-06-27,Southwest,JFK,SLC,824,2,33.97151232411072,0
2089-06-28,United,PHX,EWR,2033,3,57.86097965946833,1
2089-06-29,Alaska,DFW,CLT,2280,3,30.668776148698093,0
2089-06-30,Alaska,ATL,LAS,1562,9,1.4325289495945537,1
2089-07-01,United,PHX,MSP,912,0,2.8446353771011257,0
2089-07-02,Spirit,SEA,BOS,1011,7,45.24214669210313,1
2089-07-03,Delta,DEN,FLL,1345,0,46.43536252946195,0
2089-07-04,Southwest,LAX,CLT,1168,2,55.61239389963807,1
2089-07-05,United,ORD,FLL,608,0,31.902071185370783,0
2089-07-06,Frontier,ORD,BOS,1370,3,55.378968665425376,1
2089-07-07,Alaska,DEN,FLL,2265,1,1.8439259527040752,0
2089-07-08,Frontier,ORD,CLT,1962,4,46.472839552099835,0
2089-07-09,Southwest,PHX,EWR,1730,7,45.85655937953645,1
2089-07-10,Spirit,SEA,IAH,1583,1,46.92253344858844,0
2089-07-11,Southwest,DFW,IAH,989,5,46.12129282531518,1
2089-07-12,Frontier,DFW,BWI,751,8,22.501571207371615,1
2089-07-13,Frontier,DFW,EWR,693,8,28.362028393163314,1
2089-07-14,Delta,JFK,DTW,503,0,47.855366345270475,0
2089-07-15,Alaska,DFW,MSP,1031,7,6.215242971586252,1
2089-07-16,American,JFK,CLT,1221,3,54.107732846243785,1
2089-07-17,Delta,DFW,FLL,1757,2,57.56754489368159,1
2089-07-18,Delta,PHX,BOS,1721,4,57.974809697706625,1
2089-07-19,American,DFW,LAS,1066,5,10.174768348481631,1
2089-07-20,American,ORD,IAH,2081,3,21.09120941935516,0
2089-07-21,Spirit,ORD,CLT,1570,3,2.7522968390327507,0
2089-07-22,Spirit,DFW,FLL,1097,2,23.19506357533294,0
2089-07-23,Delta,LAX,CLT,1599,9,14.298541657390658,1
2089-07-24,Southwest,SEA,CLT,825,7,36.389328581447316,1
2089-07-25,United,PHX,DTW,1409,7,27.400844733834955,1
2089-07-26,United,ORD,BWI,1733,7,38.06119957213812,1
2089-07-27,Delta,SEA,BWI,1991,0,7.889611154319043,0
2089-07-28,Southwest,ORD,BWI,1990,5,26.281636409722264,1
2089-07-29,American,LAX,CLT,1912,4,26.409113556772652,0
2089-07-30,JetBlue,ATL,DTW,1299,0,21.389782891431093,0
2089-07-31,Delta,SEA,EWR,877,6,53.4866996979722,1
2089-08-01,Alaska,DFW,IAH,1764,7,1.1516030065791094,1
2089-08-02,Southwest,LAX,BOS,1181,9,39.08289516286513,1
2089-08-03,Alaska,ORD,LAS,1435,8,53.968537970171255,1
2089-08-04,Alaska,ORD,MSP,903,5,1.0404146452862184,1
2089-08-05,Delta,DFW,BWI,1312,4,42.68916495679379,0
2089-08-06,Southwest,JFK,BOS,2175,7,23.557971905087662,1
2089-08-07,Alaska,MIA,DTW,741,9,51.48216862060475,1
2089-08-08,Spirit,SFO,MSP,1761,0,26.093486249854273,0
2089-08-09,Frontier,MIA,DTW,1661,5,22.319511137813507,1
2089-08-10,Spirit,ATL,LAS,1384,4,33.14103241701011,0
2089-08-11,Southwest,MIA,LAS,989,6,54.725422228038255,1
2089-08-12,United,JFK,EWR,885,0,37.74299486955456,0
2089-08-13,Frontier,SFO,CLT,1451,9,52.58673669518404,1
2089-08-14,JetBlue,PHX,DTW,1155,1,47.814876329052666,0
2089-08-15,Alaska,PHX,MSP,1568,0,23.72222281566238,0
2089-08-16,Alaska,ORD,BOS,668,5,29.608616431066128,1
2089-08-17,Southwest,DEN,FLL,799,4,19.945179026038076,0
2089-08-18,Spirit,JFK,BOS,2221,1,52.505949269475934,1
2089-08-19,JetBlue,DFW,FLL,1706,0,48.9618287338262,0
2089-08-20,United,JFK,BOS,1990,8,38.69838491411771,1
2089-08-21,Alaska,SFO,SLC,712,7,2.9846061077713504,1
2089-08-22,Delta,ORD,SLC,780,0,45.36826596450266,0
2089-08-23,Spirit,ATL,MSP,1510,6,13.68820571902027,1
2089-08-24,Southwest,DFW,DTW,2022,8,5.014310088276337,1
2089-08-25,Southwest,ATL,BOS,1791,2,22.93007846758462,0
2089-08-26,Spirit,SFO,BWI,948,8,39.22599433276783,1
2089-08-27,Alaska,DEN,EWR,1346,0,58.49954478192133,1
2089-08-28,United,SEA,BOS,1961,8,32.57778532319936,1
2089-08-29,Alaska,JFK,SLC,1843,1,5.38238346104198,0
2089-08-30,Spirit,SFO,LAS,690,4,52.56838998193272,1
2089-08-31,Frontier,LAX,CLT,2050,5,16.82649913334538,1
2089-09-01,American,DFW,IAH,1899,9,1.9821303847759175,1
2089-09-02,Alaska,DFW,BOS,2104,4,19.012447439401388,0
2089-09-03,JetBlue,MIA,CLT,2244,5,9.829175107769002,1
2089-09-04,Frontier,DEN,FLL,854,4,56.805613622811215,1
2089-09-05,Spirit,JFK,BOS,1401,6,26.523570756731615,1
2089-09-06,Frontier,PHX,DTW,656,0,36.25660520860433,0
2089-09-07,JetBlue,SFO,BOS,1421,7,36.576103674686294,1
2089-09-08,Frontier,SEA,FLL,2283,1,48.41070233241971,0
2089-09-09,Frontier,DFW,CLT,2110,4,58.966669246639505,1
2089-09-10,Spirit,SFO,IAH,862,6,3.093463392323439,1
2089-09-11,American,SFO,FLL,2164,1,24.10271093147841,0
2089-09-12,JetBlue,MIA,SLC,963,2,36.893996801325954,0
2089-09-13,JetBlue,MIA,FLL,912,0,5.201865414745979,0
2089-09-14,Delta,JFK,IAH,1727,5,40.38851576299798,1
2089-09-15,Southwest,SFO,EWR,1313,2,25.090438233170786,0
